addition,target,feature_set,architecture,auroc,brier_skill,brier_skill_ci_low,brier_skill_ci_high,citl,citl_ci_low,citl_ci_high,nb_optimal_threshold,nb_at_optimal,sens_at_fpr0.10,nb_positive_band
0,headache,full_features,stacked_2xgb_meta_lr,0.6575516815797593,0.1978454572679651,0.12570348797960681,0.2680457827196138,1.0254848991182222,0.8797934099279919,1.179525356829128,0.01,0.18664909969257795,0.3482142857142857,0.07-0.47
1,headache,full_features,tabpfn,0.6529524066646097,0.21514633384467619,0.1428563224290426,0.28670086229586417,0.9784994381836872,0.8397570480043051,1.1226901822024546,0.01,0.18664909969257795,0.32142857142857145,0.07-0.50
4,headache,full_features,sequence,0.5979635914841098,0.13936326734195081,0.06558287239141562,0.21096608736612316,0.9005548553689072,0.7613068984626667,1.0518290582227836,0.01,0.18664909969257795,0.25,0.02-0.50
0,migraine,full_features,stacked_2xgb_meta_lr,0.79133588160345,-0.06775470409053108,-0.15983603317429193,0.004610911853006119,1.094894780358844,0.7913047737091289,1.4191044066197165,0.01,0.05665349143610013,0.5526315789473685,0.03-0.26
1,migraine,full_features,tabpfn,0.7611241791629912,-0.057318181891840014,-0.1461612269817386,0.019591182481861178,1.1401117164929742,0.8306413714832694,1.4824016988963902,0.01,0.054949494949494956,0.47368421052631576,0.03-0.49
4,migraine,full_features,sequence,0.7710477310594923,-0.11731272585012542,-0.22744198265803545,-0.036798123039179405,0.9335742414936968,0.662505708120859,1.2199256755512253,0.01,0.05382520860781731,0.47368421052631576,0.03-0.50
