x,y,proba,method
11.623839378356934,5.667393207550049,0.259765625,UMAP
8.165058135986328,5.846217632293701,0.29296875,UMAP
8.485275268554688,5.531623363494873,0.35546875,UMAP
9.102293014526367,3.4260306358337402,0.1916036158800125,UMAP
9.977068901062012,4.893951416015625,0.30989012122154236,UMAP
8.952361106872559,4.033314228057861,0.21074481308460236,UMAP
8.93232536315918,4.135148048400879,0.19970703125,UMAP
9.20391845703125,4.26888370513916,0.24044449627399445,UMAP
9.124884605407715,4.552126407623291,0.1572265625,UMAP
9.214401245117188,3.731034994125366,0.16385836899280548,UMAP
3.9706406593322754,8.904958724975586,0.1240234375,UMAP
9.462350845336914,3.162058115005493,0.16162109375,UMAP
22.466066360473633,-4.090476989746094,0.1202782690525055,UMAP
-0.46316763758659363,-7.164060592651367,0.18906383216381073,UMAP
8.813654899597168,5.865317344665527,0.24649004638195038,UMAP
-8.184263229370117,18.053579330444336,0.31201171875,UMAP
12.40466594696045,-24.0295467376709,0.16562919318675995,UMAP
-8.148110389709473,18.051815032958984,0.31201171875,UMAP
21.866785049438477,21.982057571411133,0.23388671875,UMAP
9.542101860046387,3.6651611328125,0.18310546875,UMAP
10.00230884552002,4.531440734863281,0.23974609375,UMAP
10.457242012023926,4.490947246551514,0.314453125,UMAP
-8.028849601745605,18.030044555664062,0.31201171875,UMAP
10.196640968322754,4.714546203613281,0.31201171875,UMAP
21.855932235717773,22.10793685913086,0.23388671875,UMAP
11.894632339477539,5.495987415313721,0.4775390625,UMAP
-9.872037887573242,-18.429485321044922,0.20244200527668,UMAP
-0.5940556526184082,-7.287651538848877,0.18906383216381073,UMAP
-8.120803833007812,18.113786697387695,0.31201171875,UMAP
11.938868522644043,4.679481029510498,0.3077861964702606,UMAP
11.301508903503418,4.18779993057251,0.3274725377559662,UMAP
9.402071952819824,3.177212715148926,0.20595775544643402,UMAP
-8.174515724182129,18.016157150268555,0.31201171875,UMAP
4.4251179695129395,19.253711700439453,0.11235886812210083,UMAP
11.795536041259766,5.592230319976807,0.3768009841442108,UMAP
-21.035531997680664,8.57623291015625,0.236141636967659,UMAP
-8.096806526184082,18.075448989868164,0.31201171875,UMAP
21.616716384887695,21.84906768798828,0.23388671875,UMAP
-9.95988941192627,-18.387693405151367,0.20244200527668,UMAP
-9.867073059082031,-18.227563858032227,0.20244200527668,UMAP
-20.999238967895508,8.644782066345215,0.236141636967659,UMAP
22.541683197021484,-4.122328281402588,0.1202782690525055,UMAP
12.463228225708008,-24.213226318359375,0.16562919318675995,UMAP
-8.054951667785645,18.039793014526367,0.31201171875,UMAP
21.640464782714844,22.06622886657715,0.23388671875,UMAP
4.428785800933838,19.248796463012695,0.13340656459331512,UMAP
22.581205368041992,-4.077210426330566,0.1202782690525055,UMAP
-21.116809844970703,8.667354583740234,0.236141636967659,UMAP
8.962115287780762,5.426826000213623,0.2120102494955063,UMAP
22.722171783447266,-4.29013204574585,0.1202782690525055,UMAP
21.767515182495117,21.924192428588867,0.23388671875,UMAP
-8.21762466430664,17.93045425415039,0.31201171875,UMAP
22.67058563232422,-4.238070011138916,0.1202782690525055,UMAP
22.54442024230957,-4.068448066711426,0.1202782690525055,UMAP
11.837577819824219,5.371222019195557,0.37255859375,UMAP
7.652518272399902,5.982846736907959,0.19814430177211761,UMAP
7.717337608337402,6.810568809509277,0.2770319879055023,UMAP
11.270453453063965,5.880273818969727,0.2646484375,UMAP
10.511666297912598,4.596896171569824,0.36767578125,UMAP
8.767049789428711,5.820224761962891,0.21698804199695587,UMAP
8.888212203979492,5.662844181060791,0.1875,UMAP
8.891205787658691,5.598531246185303,0.18418161571025848,UMAP
9.999960899353027,4.236213684082031,0.2802734375,UMAP
-8.054121017456055,18.0433406829834,0.31201171875,UMAP
21.76216697692871,21.93146324157715,0.23388671875,UMAP
-0.6425538063049316,-7.1236572265625,0.18906383216381073,UMAP
22.568466186523438,-4.117815971374512,0.1202782690525055,UMAP
12.563876152038574,-24.042455673217773,0.16562919318675995,UMAP
-8.067025184631348,18.246767044067383,0.31201171875,UMAP
11.290502548217773,-4.674144744873047,0.212890625,UMAP
-0.6976918578147888,-7.1633195877075195,0.18906383216381073,UMAP
11.322455406188965,-4.705066680908203,0.20859269797801971,UMAP
8.844583511352539,11.983656883239746,0.2401416152715683,UMAP
-10.048376083374023,-18.29681396484375,0.20244200527668,UMAP
10.095803260803223,4.53085470199585,0.28857421875,UMAP
8.829140663146973,11.968360900878906,0.2401416152715683,UMAP
21.730104446411133,22.02020835876465,0.23388671875,UMAP
9.441472053527832,3.1226189136505127,0.20595775544643402,UMAP
-21.17475128173828,8.519722938537598,0.236141636967659,UMAP
-0.7135016322135925,-7.214841842651367,0.18906383216381073,UMAP
22.674238204956055,-4.158782005310059,0.1202782690525055,UMAP
-0.5974684357643127,-7.0772385597229,0.18906383216381073,UMAP
